source_key,candidate_key,family,roles,score,embedding_model,taxonomy_version,graph_schema_version,schema_version,feat_family_match,feat_role_match,feat_lexical_sim,feat_embed_sim,feat_supplier_overlap,feat_co_company_overlap,feat_missing_signals
acacia-gum,organic-acacia,thickener_stabilizer,"[""binder""]",0.893434,text-embedding-3-small,v1,v1,v1,True,True,0.3333333333333333,0.8860026782305493,1.0,0.0,[]
acacia-gum,gum-acacia,thickener_stabilizer,"[""emulsification""]",0.82764,text-embedding-3-small,v1,v1,v1,True,False,1.0,0.9361136692694481,1.0,0.0,[]
acacia-gum,organic-gum-acacia,thickener_stabilizer,"[""emulsification""]",0.78354,text-embedding-3-small,v1,v1,v1,True,False,0.6666666666666666,0.9053528073807309,1.0,0.0,[]
acacia-gum,xanthan-gum,thickener_stabilizer,"[""structural""]",0.692288,text-embedding-3-small,v1,v1,v1,True,False,0.3333333333333333,0.7398703133152092,1.0,0.0,[]
acacia-gum,hydroxypropylmethylcellulose,thickener_stabilizer,"[""binder""]",0.690069,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6859124464527678,0.0,0.0,[]
acacia-gum,gum-arabic,thickener_stabilizer,"[""emulsification""]",0.669186,text-embedding-3-small,v1,v1,v1,True,False,0.3333333333333333,0.8167207923012373,0.5,0.0,[]
acacia-gum,cellulose-gel,thickener_stabilizer,"[""bulking""]",0.661134,text-embedding-3-small,v1,v1,v1,True,False,0.0,0.7460979498646986,1.0,1.0,[]
acacia-gum,carrageenan,thickener_stabilizer,"[""structural""]",0.629291,text-embedding-3-small,v1,v1,v1,True,False,0.0,0.6551182421816433,1.0,0.0,[]
acacia-gum,cellulose,thickener_stabilizer,"[""structural""]",0.552121,text-embedding-3-small,v1,v1,v1,True,False,0.0,0.7203446983176738,0.0,0.0,[]
acesulfame-potassium,stevia-leaf-extract-rebaudioside-a,sweetener,"[""sweetening""]",0.798456,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7098741608159592,1.0,0.0,[]
acesulfame-potassium,stevia-leaf-extract,sweetener,"[""sweetening""]",0.797271,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7064874400787757,1.0,0.1,[]
acesulfame-potassium,rebaudioside-a,sweetener,"[""sweetening""]",0.792421,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6926328407145447,1.0,0.0,[]
acesulfame-potassium,sucralose,sweetener,"[""sweetening""]",0.747617,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7550963681403249,0.3333333333333333,0.8888888888888888,[]
acesulfame-potassium,sucrose,sweetener,"[""sweetening""]",0.739177,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7309820756044079,0.3333333333333333,0.0,[]
acesulfame-potassium,dextrose,sweetener,"[""sweetening""]",0.733704,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.715343556980185,0.3333333333333333,0.1111111111111111,[]
acesulfame-potassium,sorbitol,sweetener,"[""sweetening""]",0.729002,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7019116480304609,0.3333333333333333,0.0,[]
acesulfame-potassium,sugar,sweetener,"[""sweetening""]",0.726549,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.694902691027612,0.3333333333333333,0.0,[]
acesulfame-potassium,pure-cane-sugar,sweetener,"[""sweetening""]",0.721803,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6813427686347051,0.3333333333333333,0.0,[]
acesulfame-potassium,organic-erythritol,sweetener,"[""sweetening""]",0.721426,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6802648651799482,0.3333333333333333,0.0,[]
alfalfa-leaf,kelp-extract,herbal_botanical,"[""active_ingredient""]",0.790156,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6861592549471034,1.0,1.0,[]
alfalfa-leaf,rhodiola-rosea-extract-root,herbal_botanical,"[""active_ingredient""]",0.783286,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6665320597495333,1.0,0.0,[]
alfalfa-leaf,zeaxanthin,herbal_botanical,"[""active_ingredient""]",0.779534,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6558113641504872,1.0,0.0,[]
alfalfa-leaf,citrus-bioflavonoids,herbal_botanical,"[""active_ingredient""]",0.769498,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6271363741389389,1.0,0.0,[]
alfalfa-leaf,resveratrol,herbal_botanical,"[""active_ingredient""]",0.767444,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6212688381737397,1.0,0.0,[]
alfalfa-leaf,rutin,herbal_botanical,"[""active_ingredient""]",0.761727,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6049347426087384,1.0,0.0,[]
alfalfa-leaf,energy-support-botanicals-nutrients,herbal_botanical,"[""active_ingredient""]",0.685739,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6735389081459174,0.0,0.0,[]
alfalfa-leaf,hesperidin-complex,herbal_botanical,"[""active_ingredient""]",0.674706,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6420158668797684,0.0,0.0,[]
alfalfa-leaf,organic-rosemary-extract,herbal_botanical,"[""flavoring""]",0.6323,text-embedding-3-small,v1,v1,v1,True,False,0.0,0.663715058079051,1.0,0.0,[]
alfalfa-leaf,organic-ginger,herbal_botanical,"[""flavoring""]",0.622439,text-embedding-3-small,v1,v1,v1,True,False,0.0,0.635541322106711,1.0,0.0,[]
aquamin-mg-soluble,magnesium-carbonate,vitamin_mineral,"[""active_ingredient""]",0.71084,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7452572126046074,0.0,0.0,[]
aquamin-mg-soluble,trace-mineral-concentrate,vitamin_mineral,"[""active_ingredient""]",0.710368,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7439075521508636,0.0,0.0,[]
aquamin-mg-soluble,magnesium-citrate,vitamin_mineral,"[""active_ingredient""]",0.709417,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7411919593719509,0.0,0.125,[]
aquamin-mg-soluble,manganese-sulfate,vitamin_mineral,"[""active_ingredient""]",0.70802,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7372011777021319,0.0,0.0,[]
aquamin-mg-soluble,zinc-chelate,vitamin_mineral,"[""active_ingredient""]",0.707629,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.736083834147802,0.0,0.0,[]
aquamin-mg-soluble,zinc-sulfate,vitamin_mineral,"[""active_ingredient""]",0.707431,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7355164084082324,0.0,0.0,[]
aquamin-mg-soluble,calcium-citrate,vitamin_mineral,"[""active_ingredient""]",0.704933,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7283787800671783,0.0,0.25,[]
aquamin-mg-soluble,zinc-citrate,vitamin_mineral,"[""active_ingredient""]",0.703604,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7245830248091899,0.0,0.0,[]
aquamin-mg-soluble,boron-amino-acid-chelate,vitamin_mineral,"[""active_ingredient""]",0.7022,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7205710970642631,0.0,0.0,[]
aquamin-mg-soluble,magnesium-glycinate,vitamin_mineral,"[""active_ingredient""]",0.702037,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7201071038798519,0.0,0.0,[]
aqueous-coating,organic-coating,packaging_aid,"[""coating""]",0.884382,text-embedding-3-small,v1,v1,v1,True,True,0.3333333333333333,0.8601384900234517,1.0,0.0,[]
aqueous-coating,pharmaceutical-glaze,packaging_aid,"[""coating""]",0.8034,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7239997020396693,1.0,0.0,[]
aqueous-coating,vegan-capsule-hypromellose,packaging_aid,"[""coating""]",0.706955,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.638918271138004,0.3333333333333333,0.0,[]
aqueous-coating,vegan-capsule,packaging_aid,"[""coating""]",0.70158,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6235631192192085,0.3333333333333333,0.0,[]
aqueous-coating,vegetarian-capsule,packaging_aid,"[""coating""]",0.69734,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6114468962687158,0.3333333333333333,0.0,[]
artificial-flavors,natural-flavors,flavorant,"[""flavoring""]",0.901018,text-embedding-3-small,v1,v1,v1,True,True,0.3333333333333333,0.9076708858365701,1.0,0.125,[]
artificial-flavors,other-natural-flavors,flavorant,"[""flavoring""]",0.887051,text-embedding-3-small,v1,v1,v1,True,True,0.25,0.8915742537378255,1.0,0.0,[]
artificial-flavors,natural-flavor,flavorant,"[""flavoring""]",0.859525,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.8843575780047013,1.0,0.0,[]
artificial-flavors,organic-flavor,flavorant,"[""flavoring""]",0.856082,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.8745212592861226,1.0,0.0,[]
artificial-flavors,orange-flavor,flavorant,"[""flavoring""]",0.839916,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.8283318607530592,1.0,0.0,[]
artificial-flavors,natural-lemon-lime-flavor,flavorant,"[""flavoring""]",0.821506,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7757309131065191,1.0,0.0,[]
artificial-flavors,organic-vanilla-flavors,flavorant,"[""flavoring""]",0.804069,text-embedding-3-small,v1,v1,v1,True,True,0.25,0.7973407650412155,0.5,0.0,[]
artificial-flavors,natural-vanilla-flavor,flavorant,"[""flavoring""]",0.783115,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.8089005761173564,0.5,0.0,[]
artificial-flavors,natural-vanilla,flavorant,"[""flavoring""]",0.760744,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7449832914155976,0.5,0.0,[]
artificial-flavors,lemon-juice-powder,flavorant,"[""flavoring""]",0.678946,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6541303841130467,0.0,0.0,[]
ascorbic-acid,ascorbic-acid-vitamin-c,vitamin_mineral,"[""active_ingredient""]",0.93772,text-embedding-3-small,v1,v1,v1,True,True,0.5,0.9649144727107638,1.0,0.0,[]
ascorbic-acid,vitamin-c-ascorbic-acid,vitamin_mineral,"[""active_ingredient""]",0.910423,text-embedding-3-small,v1,v1,v1,True,True,0.5,0.8869241146741732,1.0,0.0,[]
ascorbic-acid,vitamin-c-l-ascorbic-acid,vitamin_mineral,"[""active_ingredient""]",0.893607,text-embedding-3-small,v1,v1,v1,True,True,0.4,0.8674493470824793,1.0,0.0,[]
ascorbic-acid,sodium-ascorbate,vitamin_mineral,"[""active_ingredient""]",0.860642,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.887547474405092,1.0,0.14285714285714285,[]
ascorbic-acid,calcium-ascorbate,vitamin_mineral,"[""active_ingredient""]",0.855341,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.87240417025818,1.0,0.0,[]
ascorbic-acid,vitamin-c-calcium-ascorbate,vitamin_mineral,"[""active_ingredient""]",0.846359,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.8467393010197382,1.0,0.0,[]
ascorbic-acid,pantothenic-acid,vitamin_mineral,"[""active_ingredient""]",0.845656,text-embedding-3-small,v1,v1,v1,True,True,0.3333333333333333,0.7494928905596183,1.0,0.2,[]
ascorbic-acid,vitamin-a-acetate,vitamin_mineral,"[""active_ingredient""]",0.828187,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7948191131819851,1.0,0.14285714285714285,[]
ascorbic-acid,d-alpha-tocopheryl-succinate,vitamin_mineral,"[""active_ingredient""]",0.823053,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.780152757888688,1.0,0.14285714285714285,[]
ascorbic-acid,vitamin-a,vitamin_mineral,"[""active_ingredient""]",0.82114,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7746849943697748,1.0,0.21428571428571427,[]
ascorbic-acid-vitamin-c,vitamin-c-ascorbic-acid,vitamin_mineral,"[""active_ingredient""]",0.971742,text-embedding-3-small,v1,v1,v1,True,True,1.0,0.9192626214767061,1.0,0.0,[]
ascorbic-acid-vitamin-c,vitamin-c-l-ascorbic-acid,vitamin_mineral,"[""active_ingredient""]",0.944902,text-embedding-3-small,v1,v1,v1,True,True,0.8,0.8997194119592358,1.0,0.0,[]
ascorbic-acid-vitamin-c,ascorbic-acid,vitamin_mineral,"[""active_ingredient""]",0.93772,text-embedding-3-small,v1,v1,v1,True,True,0.5,0.9649144727107638,1.0,0.0,[]
ascorbic-acid-vitamin-c,vitamin-c-calcium-ascorbate,vitamin_mineral,"[""active_ingredient""]",0.891735,text-embedding-3-small,v1,v1,v1,True,True,0.3333333333333333,0.8811476049684661,1.0,0.0,[]
ascorbic-acid-vitamin-c,sodium-ascorbate,vitamin_mineral,"[""active_ingredient""]",0.858526,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.8815032866748889,1.0,0.0,[]
ascorbic-acid-vitamin-c,calcium-ascorbate,vitamin_mineral,"[""active_ingredient""]",0.855074,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.8716388584024393,1.0,0.0,[]
ascorbic-acid-vitamin-c,vitamin-a,vitamin_mineral,"[""active_ingredient""]",0.850269,text-embedding-3-small,v1,v1,v1,True,True,0.2,0.800769790397224,1.0,0.09090909090909091,[]
ascorbic-acid-vitamin-c,vitamin-a-acetate,vitamin_mineral,"[""active_ingredient""]",0.848166,text-embedding-3-small,v1,v1,v1,True,True,0.16666666666666666,0.8042848496194529,1.0,0.0,[]
ascorbic-acid-vitamin-c,vitamin-e,vitamin_mineral,"[""active_ingredient""]",0.839877,text-embedding-3-small,v1,v1,v1,True,True,0.2,0.7710773412858637,1.0,0.09090909090909091,[]
ascorbic-acid-vitamin-c,cyanocobalamin-vitamin-b12,vitamin_mineral,"[""active_ingredient""]",0.839586,text-embedding-3-small,v1,v1,v1,True,True,0.16666666666666666,0.7797700420632585,1.0,1.0,[]
ascorbyl-palmitate,sorbic-acid,preservative,"[""preservation""]",0.710904,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7454392435307955,0.0,0.25,[]
ascorbyl-palmitate,bht,preservative,"[""preservation""]",0.667177,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6205046711656262,0.0,0.5,[]
b-vitamins,vitamin-b12,vitamin_mineral,"[""active_ingredient""]",0.836725,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.8192132026206118,1.0,0.16666666666666666,[]
b-vitamins,vitamin-b1,vitamin_mineral,"[""active_ingredient""]",0.831006,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.8028740896110497,1.0,0.1111111111111111,[]
b-vitamins,vitamin-b2,vitamin_mineral,"[""active_ingredient""]",0.82844,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.795542092409294,1.0,0.1111111111111111,[]
b-vitamins,vitamin-b6,vitamin_mineral,"[""active_ingredient""]",0.827091,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.79168766229446,1.0,0.16666666666666666,[]
b-vitamins,thiamine,vitamin_mineral,"[""active_ingredient""]",0.825827,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7880781067096931,1.0,0.1,[]
b-vitamins,vitamin-a,vitamin_mineral,"[""active_ingredient""]",0.824211,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7834603294082475,1.0,0.5833333333333334,[]
b-vitamins,biotin,vitamin_mineral,"[""active_ingredient""]",0.823161,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7804612539719538,1.0,0.15384615384615385,[]
b-vitamins,thiamin,vitamin_mineral,"[""active_ingredient""]",0.822382,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7782342661713242,1.0,0.09090909090909091,[]
b-vitamins,pyridoxine-hydrochloride-vitamin-b6,vitamin_mineral,"[""active_ingredient""]",0.822118,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7774794208093295,1.0,0.0,[]
b-vitamins,vitamin-b6-pyridoxal-5-phosphate,vitamin_mineral,"[""active_ingredient""]",0.822078,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7773655903125472,1.0,0.0,[]
bcaas,l-leucine,amino_acid_protein,"[""active_ingredient""]",0.799685,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7133847587673774,1.0,0.0,[]
bcaas,l-valine,amino_acid_protein,"[""active_ingredient""]",0.788934,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6826694934605876,1.0,0.0,[]
bcaas,l-isoleucine,amino_acid_protein,"[""active_ingredient""]",0.783976,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6685020732136003,1.0,0.0,[]
bcaas,magnesium-bisglycinate,amino_acid_protein,"[""active_ingredient""]",0.718233,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6711413148833014,0.3333333333333333,0.0,[]
bcaas,brown-rice-protein,amino_acid_protein,"[""active_ingredient""]",0.700853,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7167231142776428,0.0,0.0,[]
bcaas,rice-protein,amino_acid_protein,"[""active_ingredient""]",0.695764,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.702183516831177,0.0,0.0,[]
bcaas,collagen-peptides,amino_acid_protein,"[""active_ingredient""]",0.691991,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6914025726799529,0.0,1.0,[]
bcaas,hydrolyzed-whey-protein,amino_acid_protein,"[""active_ingredient""]",0.691473,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6899216899721933,0.0,0.0,[]
bcaas,potassium-aspartate,amino_acid_protein,"[""active_ingredient""]",0.688149,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6804250577725592,0.0,0.0,[]
bcaas,organic-dairy-whey-protein-concentrate,amino_acid_protein,"[""active_ingredient""]",0.687772,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6793481385964051,0.0,0.0,[]
beet-extract,fruit-and-vegetable-juice,colorant,"[""coloring""]",0.737783,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7269978294445985,0.3333333333333333,0.0,[]
beet-extract,beta-carotene,colorant,"[""coloring""]",0.6953,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7008573673208118,0.0,0.2,[]
beet-extract,coloring-concentrates,colorant,"[""coloring""]",0.689708,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6848797855961465,0.0,1.0,[]
beet-extract,titanium-dioxide,colorant,"[""coloring""]",0.67881,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6537433421579586,0.0,0.0,[]
beet-extract,fd-and-c-red-no-40-lake,colorant,"[""coloring""]",0.674086,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6402450705633898,0.0,0.0,[]
beet-extract,red-40-lake,colorant,"[""coloring""]",0.664991,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6142597906084019,0.0,0.0,[]
beet-extract,blue-2-lake,colorant,"[""coloring""]",0.657759,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.5935979669166811,0.0,0.0,[]
beet-extract,yellow-6-lake,colorant,"[""coloring""]",0.654297,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.5837045868708396,0.0,0.0,[]
beta-carotene,fruit-and-vegetable-juice,colorant,"[""coloring""]",0.703501,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6671467756659796,0.2,0.0,[]
beta-carotene,beet-extract,colorant,"[""coloring""]",0.6953,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7008573673208118,0.0,0.2,[]
beta-carotene,titanium-dioxide,colorant,"[""coloring""]",0.689131,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6832326064195489,0.0,0.125,[]
beta-carotene,coloring-concentrates,colorant,"[""coloring""]",0.677272,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6493471570860276,0.0,0.2,[]
beta-carotene,fd-and-c-red-no-40-lake,colorant,"[""coloring""]",0.672167,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6347617703366105,0.0,0.2,[]
beta-carotene,red-40-lake,colorant,"[""coloring""]",0.669259,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6264549179335638,0.0,0.0,[]
beta-carotene,blue-2-lake,colorant,"[""coloring""]",0.662889,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6082531241688682,0.0,0.0,[]
beta-carotene,yellow-6-lake,colorant,"[""coloring""]",0.657112,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.5917496730300937,0.0,0.0,[]
bht,sorbic-acid,preservative,"[""preservation""]",0.667989,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6228250311524676,0.0,0.5,[]
bht,ascorbyl-palmitate,preservative,"[""preservation""]",0.667177,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6205046711656262,0.0,0.5,[]
biotin,vitamin-b12,vitamin_mineral,"[""active_ingredient""]",0.828402,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7954340146952932,1.0,0.5714285714285714,[]
biotin,b-vitamins,vitamin_mineral,"[""active_ingredient""]",0.823161,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7804612539719538,1.0,0.15384615384615385,[]
biotin,thiamine,vitamin_mineral,"[""active_ingredient""]",0.819649,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.770425782925509,1.0,0.3333333333333333,[]
biotin,thiamin,vitamin_mineral,"[""active_ingredient""]",0.818653,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7675786023436137,1.0,0.5,[]
biotin,vitamin-b2,vitamin_mineral,"[""active_ingredient""]",0.814591,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7559728984212111,1.0,0.16666666666666666,[]
biotin,vitamin-b6,vitamin_mineral,"[""active_ingredient""]",0.814425,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7555008822935697,1.0,0.8333333333333334,[]
biotin,vitamin-b1,vitamin_mineral,"[""active_ingredient""]",0.811486,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7471034875414753,1.0,0.16666666666666666,[]
biotin,pyridoxine-hydrochloride-vitamin-b6,vitamin_mineral,"[""active_ingredient""]",0.810755,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7450141073675035,1.0,0.14285714285714285,[]
biotin,pyridoxine-hcl,vitamin_mineral,"[""active_ingredient""]",0.810567,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.744476695410544,1.0,0.0,[]
biotin,vitamin-b12-cyanocobalamin,vitamin_mineral,"[""active_ingredient""]",0.809064,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7401817881900651,1.0,0.0,[]
blend-of-oils-coconut-and-or-palm-with-beeswax-and-or-carnauba-w,vegetable-acetoglycerides,lipid_fat,"[""emulsification""]",0.638021,text-embedding-3-small,v1,v1,v1,True,False,0.0,0.6800596489376034,1.0,0.0,[]
blend-of-oils-coconut-and-or-palm-with-beeswax-and-or-carnauba-w,coconut-mct-oil,lipid_fat,"[""active_ingredient""]",0.570466,text-embedding-3-small,v1,v1,v1,True,False,0.07692307692307693,0.7507809971645999,0.0,0.0,[]
blend-of-oils-coconut-and-or-palm-with-beeswax-and-or-carnauba-w,medium-chain-triglycerides-mct-from-coconut-oil,lipid_fat,"[""active_ingredient""]",0.558288,text-embedding-3-small,v1,v1,v1,True,False,0.058823529411764705,0.7211586426520735,0.0,0.0,[]
blend-of-oils-coconut-and-or-palm-with-beeswax-and-or-carnauba-w,soybean-oil,lipid_fat,"[""structural""]",0.556972,text-embedding-3-small,v1,v1,v1,True,False,0.0,0.7342068450013399,0.0,0.0,[]
blue-2-lake,yellow-6-lake,colorant,"[""coloring""]",0.861,text-embedding-3-small,v1,v1,v1,True,True,0.2,0.8314283590292644,1.0,1.0,[]
blue-2-lake,red-40-lake,colorant,"[""coloring""]",0.854861,text-embedding-3-small,v1,v1,v1,True,True,0.2,0.8138888952199121,1.0,1.0,[]
blue-2-lake,fd-and-c-red-no-40-lake,colorant,"[""coloring""]",0.82909,text-embedding-3-small,v1,v1,v1,True,True,0.1111111111111111,0.7656526430481692,1.0,0.0,[]
blue-2-lake,coloring-concentrates,colorant,"[""coloring""]",0.768185,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6233870026328854,1.0,0.0,[]
blue-2-lake,beta-carotene,colorant,"[""coloring""]",0.662889,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6082531241688682,0.0,0.0,[]
blue-2-lake,titanium-dioxide,colorant,"[""coloring""]",0.661884,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6053828253337808,0.0,0.25,[]
blue-2-lake,beet-extract,colorant,"[""coloring""]",0.657759,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.5935979669166811,0.0,0.0,[]
blue-2-lake,fruit-and-vegetable-juice,colorant,"[""coloring""]",0.650437,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.5726785467527568,0.0,0.0,[]
bone-gelatin-bovine,softgel-bovine-gelatin,amino_acid_protein,"[""structural""]",0.902366,text-embedding-3-small,v1,v1,v1,True,True,0.5,0.8639025854619562,1.0,0.0,[]
bone-gelatin-bovine,soft-gel-capsule-bovine-gelatin,amino_acid_protein,"[""structural""]",0.87938,text-embedding-3-small,v1,v1,v1,True,True,0.3333333333333333,0.8458482385652359,1.0,0.0,[]
bone-gelatin-bovine,collagen-peptides,amino_acid_protein,"[""active_ingredient""]",0.589044,text-embedding-3-small,v1,v1,v1,True,False,0.0,0.730603331424577,0.3333333333333333,0.0,[]
bone-gelatin-bovine,brown-rice-protein,amino_acid_protein,"[""active_ingredient""]",0.552655,text-embedding-3-small,v1,v1,v1,True,False,0.0,0.7218709315414567,0.0,0.0,[]
boron-amino-acid-chelate,magnesium-taurate,vitamin_mineral,"[""active_ingredient""]",0.815401,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7582895882269994,1.0,1.0,[]
boron-amino-acid-chelate,zinc-chelate,vitamin_mineral,"[""active_ingredient""]",0.798384,text-embedding-3-small,v1,v1,v1,True,True,0.2,0.7953823474929068,0.5,0.0,[]
boron-amino-acid-chelate,vitamin-k2-menaquinone-7,vitamin_mineral,"[""active_ingredient""]",0.78862,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6817700921695957,1.0,0.0,[]
boron-amino-acid-chelate,choline-bitartrate,vitamin_mineral,"[""active_ingredient""]",0.763133,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7518072595693752,0.5,0.0,[]
boron-amino-acid-chelate,zinc-zinc-bisglycinate,vitamin_mineral,"[""active_ingredient""]",0.75452,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7271992358010764,0.5,0.0,[]
boron-amino-acid-chelate,magnesium-glycinate,vitamin_mineral,"[""active_ingredient""]",0.7536,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7245710178870823,0.5,0.14285714285714285,[]
boron-amino-acid-chelate,ascorbic-acid,vitamin_mineral,"[""active_ingredient""]",0.735338,text-embedding-3-small,v1,v1,v1,True,True,0.2,0.7581095869764263,0.0,0.0,[]
boron-amino-acid-chelate,ascorbic-acid-vitamin-c,vitamin_mineral,"[""active_ingredient""]",0.723666,text-embedding-3-small,v1,v1,v1,True,True,0.14285714285714285,0.7410860359949007,0.0,0.0,[]
boron-amino-acid-chelate,calcium-ascorbate,vitamin_mineral,"[""active_ingredient""]",0.715813,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7594667604439865,0.0,0.0,[]
boron-amino-acid-chelate,vitamin-c-ascorbic-acid,vitamin_mineral,"[""active_ingredient""]",0.715725,text-embedding-3-small,v1,v1,v1,True,True,0.14285714285714285,0.7183984527442464,0.0,0.0,[]
brown-rice-protein,rice-protein,amino_acid_protein,"[""active_ingredient""]",0.925872,text-embedding-3-small,v1,v1,v1,True,True,0.6666666666666666,0.8834430615412103,1.0,0.0,[]
